"Hole_Id","Project_Id","Easting","Northing","Elevation","Td","CAMPANA","Drill_Type","Start_Date","End_Date","HL_MOD2025","Collar_Type","Start_Year"
"K23","QE",327718.92400000,8107799.76400000,3730.27700000,121.49000000,"MP72","DDH",1/1/1972 00:00:00,4/1/1972 00:00:00,1,"DDH",1972
"K25","QE",327871.66500000,8107803.00000000,3766.27500000,114.67000000,"MP72","DDH",1/1/1972 00:00:00,3/1/1972 00:00:00,1,"DDH",1972
"K34","QE",328412.24000000,8107809.39500000,3808.44300000,126.49000000,"MP72","DDH",1/1/1972 00:00:00,4/1/1972 00:00:00,1,"DDH",1972
"KK21","QE",326923.88000000,8108664.42100000,3566.65200000,180.40000000,"INFILL","DDH",16/2/2014 00:00:00,22/2/2014 00:00:00,1,"DDH",2014
"KK24","QE",327068.26000000,8108738.82600000,3616.27900000,246.00000000,"INFILL","DDH",24/2/2014 00:00:00,5/3/2014 00:00:00,1,"DDH",2014
"KK30","QE",327263.87700000,8108967.85900000,3718.99400000,250.00000000,"INFILL","DDH",13/1/2014 00:00:00,28/1/2014 00:00:00,1,"DDH",2014
"KK33A","QE",327371.24400000,8109083.53800000,3743.64900000,191.80000000,"INFILL","DDH",3/1/2014 00:00:00,9/1/2014 00:00:00,1,"DDH",2014
"L14","QE",327215.61700000,8107833.94300000,3738.14500000,145.85000000,"MQ93","DDH",29/10/1993 00:00:00,2/11/1993 00:00:00,1,"DDH",1993
"L15S","QE",327264.19300000,8107831.49100000,3750.58800000,165.00000000,"MQ93","DDH",3/11/1993 00:00:00,9/11/1993 00:00:00,1,"DDH",1993
"L16","QE",327330.48500000,8107848.75100000,3761.97300000,135.64000000,"SP70","DDH",11/10/1970 00:00:00,11/10/1970 00:00:00,1,"DDH",1970
"L17","QE",327412.97300000,8107851.75700000,3766.10800000,130.67000000,"SP70","DDH",21/10/1970 00:00:00,21/10/1970 00:00:00,1,"DDH",1970
"L20","QE",327568.03500000,8107838.70300000,3729.56600000,107.59000000,"MP72","DDH",1/1/1972 00:00:00,3/1/1972 00:00:00,1,"DDH",1972
"L22","QE",327655.80200000,8107834.99300000,3697.17400000,101.80000000,"SP70","DDH",7/7/1970 00:00:00,15/7/1970 00:00:00,1,"DDH",1970
"L26","QE",327938.00600000,8107862.88800000,3737.06700000,113.78000000,"MP72","DDH",1/1/1972 00:00:00,3/1/1972 00:00:00,1,"DDH",1972
"L32","QE",328213.87100000,8108151.29700000,3683.13400000,150.70000000,"INFILL","DDH",13/2/2014 00:00:00,19/2/2014 00:00:00,1,"DDH",2014
"LL10","QE",326943.96700000,8109342.55500000,3823.64000000,426.72000000,"MP72","DDH",1/1/1972 00:00:00,11/1/1972 00:00:00,1,"DDH",1972
"LL6","QE",326710.88700000,8109348.87100000,3804.49500000,499.35000000,"MP72","DDH",1/1/1972 00:00:00,13/1/1972 00:00:00,1,"DDH",1972
"M10","QE",326944.61500000,8107903.35500000,3593.73300000,130.36000000,"MP72","DDH",1/1/1972 00:00:00,4/1/1972 00:00:00,1,"DDH",1972
"M12","QE",327107.07100000,8107950.71800000,3715.01000000,120.00000000,"MQ93","DDH",1/1/1993 00:00:00,4/1/1993 00:00:00,1,"DDH",1993
"M13","QE",327177.71800000,8107942.37000000,3735.05500000,140.00000000,"MQ93","DDH",1/1/1993 00:00:00,4/1/1993 00:00:00,1,"DDH",1993
"M14","QE",327210.69700000,8107892.39800000,3744.49000000,144.78000000,"SP70","DDH",9/10/1970 00:00:00,9/10/1970 00:00:00,1,"DDH",1970
"M18","QE",327469.96000000,8107926.57400000,3719.78000000,160.02000000,"MP72","DDH",1/1/1972 00:00:00,5/1/1972 00:00:00,1,"DDH",1972
"M18S","QE",327466.51900000,8107922.81200000,3718.18000000,118.20000000,"MQ93","DDH",1/1/1993 00:00:00,3/1/1993 00:00:00,1,"DDH",1993
"M23","QE",327766.91200000,8107892.79400000,3729.21200000,94.70000000,"MP72","DDH",1/1/1972 00:00:00,3/1/1972 00:00:00,1,"DDH",1972
"M24","QE",327888.09800000,8107917.48900000,3729.88400000,137.70000000,"INFILL","DDH",8/2/2014 00:00:00,13/2/2014 00:00:00,1,"DDH",2014
"M27","QE",327995.73300000,8108019.89400000,3726.48900000,150.10000000,"INFILL","DDH",7/2/2014 00:00:00,11/2/2014 00:00:00,1,"DDH",2014
"M30","QE",328107.97600000,8108125.21200000,3682.43200000,167.90000000,"INFILL","DDH",21/2/2014 00:00:00,25/2/2014 00:00:00,1,"DDH",2014
"M34A","QE",328253.92300000,8108260.62300000,3599.60900000,171.60000000,"INFILL","DDH",19/4/2014 00:00:00,26/4/2014 00:00:00,1,"DDH",2014
"MM21","QE",326876.28800000,8108729.22300000,3575.82200000,171.40000000,"INFILL","DDH",18/1/2014 00:00:00,26/1/2014 00:00:00,1,"DDH",2014
"MM25","QE",327019.33800000,8108893.40500000,3657.70700000,180.60000000,"INFILL","DDH",13/12/2013 00:00:00,18/12/2013 00:00:00,1,"DDH",2013
"MQ0701","QE",327015.51400000,8108641.41200000,3562.43300000,500.00000000,"AAQ2007","DDH",24/12/2007 00:00:00,6/1/2008 00:00:00,1,"DDH",2007
"MQ0702","QE",327928.52100000,8107757.35400000,3771.00000000,770.00000000,"AAQ2007","DDH",20/7/2007 00:00:00,9/8/2007 00:00:00,1,"DDH",2007
"MQ0703","QE",327781.39300000,8107903.31200000,3729.98100000,625.00000000,"AAQ2007","DDH",4/9/2007 00:00:00,20/9/2007 00:00:00,1,"DDH",2007
"MQ0704","QE",327198.13600000,8108758.61900000,3615.34000000,641.00000000,"AAQ2007","DDH",21/12/2007 00:00:00,7/1/2008 00:00:00,1,"DDH",2007
"MQ0705","QE",327638.53000000,8108043.58100000,3619.77700000,719.80000000,"AAQ2007","DDH",2/9/2007 00:00:00,20/9/2007 00:00:00,1,"DDH",2007
"MQ0706","QE",327638.86700000,8108327.07400000,3583.66500000,800.20000000,"AAQ2007","DDH",15/8/2007 00:00:00,4/9/2007 00:00:00,1,"DDH",2007
"MQ0707","QE",327497.95900000,8108467.89000000,3523.29500000,728.00000000,"AAQ2007","DDH",2/9/2007 00:00:00,20/9/2007 00:00:00,1,"DDH",2007
"MQ0708","QE",327357.29100000,8108682.65400000,3555.63300000,862.00000000,"AAQ2007","DDH",7/10/2007 00:00:00,29/10/2007 00:00:00,1,"DDH",2007
"MQ0709","QE",327350.11600000,8108920.58100000,3720.40000000,906.30000000,"AAQ2007","DDH",4/11/2007 00:00:00,27/11/2007 00:00:00,1,"DDH",2007
"MQ0710A","QE",327081.66400000,8108908.47900000,3687.66000000,942.80000000,"AAQ2007","DDH",28/9/2007 00:00:00,22/10/2007 00:00:00,1,"DDH",2007
"MQ0712","QE",326943.05400000,8109234.27300000,3756.86700000,971.00000000,"AAQ2007","DDH",26/10/2007 00:00:00,20/11/2007 00:00:00,1,"DDH",2007
"MQ0713","QE",327350.11600000,8108920.58100000,3720.40000000,1000.00000000,"AAQ2007","DDH",29/8/2007 00:00:00,23/9/2007 00:00:00,1,"DDH",2007
"MQ1","QE",328402.28100000,8108091.38400000,3670.65000000,120.00000000,"MQ96","DDH",1/1/1996 00:00:00,4/1/1996 00:00:00,1,"DDH",1996
"MQ100","QE",327236.40900000,8108000.64600000,3708.60100000,200.00000000,"MQ96","DDH",1/1/1996 00:00:00,6/1/1996 00:00:00,1,"DDH",1996
"MQ101","QE",326890.48100000,8108277.73400000,3594.09000000,220.00000000,"MQ96","DDH",1/1/1996 00:00:00,6/1/1996 00:00:00,1,"DDH",1996
"MQ103","QE",327166.75100000,8109206.17400000,3778.50000000,280.60000000,"MQ96","DDH",1/1/1996 00:00:00,8/1/1996 00:00:00,1,"DDH",1996
"MQ104","QE",326672.70100000,8109147.65400000,3684.66000000,225.00000000,"MQ96","DDH",1/1/1996 00:00:00,6/1/1996 00:00:00,1,"DDH",1996
"MQ105","QE",326784.70100000,8109337.70400000,3813.36000000,340.00000000,"MQ96","DDH",1/1/1996 00:00:00,9/1/1996 00:00:00,1,"DDH",1996
"MQ106","QE",328271.61100000,8107850.11400000,3811.92000000,290.75000000,"MQ96","DDH",1/1/1996 00:00:00,8/1/1996 00:00:00,1,"DDH",1996
"MQ107","QE",328364.60100000,8107978.22400000,3738.39000000,250.10000000,"MQ96","DDH",1/1/1996 00:00:00,7/1/1996 00:00:00,1,"DDH",1996
"MQ108","QE",328121.80100000,8107858.53400000,3783.82000000,280.00000000,"MQ96","DDH",1/1/1996 00:00:00,8/1/1996 00:00:00,1,"DDH",1996
"MQ109","QE",328252.52100000,8108033.53400000,3732.77000000,290.75000000,"MQ96","DDH",1/1/1996 00:00:00,8/1/1996 00:00:00,1,"DDH",1996
"MQ11","QE",327352.57100000,8107689.70400000,3791.66000000,170.75000000,"MQ96","DDH",1/1/1996 00:00:00,5/1/1996 00:00:00,1,"DDH",1996
"MQ110","QE",327889.09600000,8107736.31000000,3783.92100000,220.00000000,"MQ96","DDH",1/1/1996 00:00:00,6/1/1996 00:00:00,1,"DDH",1996
"MQ111","QE",328002.13400000,8107881.09300000,3751.14800000,280.00000000,"MQ96","DDH",1/1/1996 00:00:00,8/1/1996 00:00:00,1,"DDH",1996
"MQ112","QE",328120.78100000,8108008.64400000,3735.12000000,290.00000000,"MQ96","DDH",1/1/1996 00:00:00,8/1/1996 00:00:00,1,"DDH",1996
"MQ113","QE",327600.83000000,8107536.92100000,3798.72600000,290.00000000,"MQ96","DDH",1/1/1996 00:00:00,8/1/1996 00:00:00,1,"DDH",1996
"MQ114","QE",328209.68100000,8108175.43400000,3671.98000000,147.00000000,"MQ96","DDH",1/1/1996 00:00:00,4/1/1996 00:00:00,1,"DDH",1996
"MQ114A","QE",328215.59100000,8108172.61400000,3672.51000000,250.10000000,"MQ96","DDH",1/1/1996 00:00:00,7/1/1996 00:00:00,1,"DDH",1996
"MQ115","QE",327744.14400000,8107673.57200000,3772.08300000,210.40000000,"MQ96","DDH",1/1/1996 00:00:00,6/1/1996 00:00:00,1,"DDH",1996
"MQ116","QE",327817.94100000,8107866.31400000,3756.61000000,270.00000000,"MQ96","DDH",1/1/1996 00:00:00,7/1/1996 00:00:00,1,"DDH",1996
"MQ117","QE",327559.68700000,8107611.10700000,3788.71900000,300.70000000,"MQ96","DDH",1/1/1996 00:00:00,8/1/1996 00:00:00,1,"DDH",1996
"MQ118","QE",327455.62100000,8107522.74400000,3804.60000000,250.10000000,"MQ96","DDH",1/1/1996 00:00:00,7/1/1996 00:00:00,1,"DDH",1996
"MQ119","QE",328100.26600000,8108203.29500000,3645.69300000,220.00000000,"MQ96","DDH",1/1/1996 00:00:00,6/1/1996 00:00:00,1,"DDH",1996
"MQ12","QE",327274.71100000,8107637.29400000,3746.71000000,150.00000000,"MQ96","DDH",1/1/1996 00:00:00,4/1/1996 00:00:00,1,"DDH",1996
"MQ120","QE",327955.70100000,8108101.81400000,3694.03000000,270.00000000,"MQ96","DDH",1/1/1996 00:00:00,7/1/1996 00:00:00,1,"DDH",1996
"MQ121","QE",327707.44100000,8107870.13400000,3706.94000000,220.00000000,"MQ96","DDH",1/1/1996 00:00:00,6/1/1996 00:00:00,1,"DDH",1996
"MQ122","QE",327815.93100000,8108009.85400000,3688.66000000,240.95000000,"MQ96","DDH",1/1/1996 00:00:00,7/1/1996 00:00:00,1,"DDH",1996
"MQ123","QE",327450.09700000,8107786.01700000,3775.48800000,340.00000000,"MQ96","DDH",1/1/1996 00:00:00,9/1/1996 00:00:00,1,"DDH",1996
"MQ124","QE",327653.84100000,8108705.22400000,3561.22000000,320.00000000,"MQ96","DDH",1/1/1996 00:00:00,9/1/1996 00:00:00,1,"DDH",1996
"MQ126","QE",327402.22800000,8108521.09200000,3515.99000000,510.00000000,"MQ96","DDH",1/1/1996 00:00:00,13/1/1996 00:00:00,1,"DDH",1996
"MQ127","QE",327282.69100000,8108526.38400000,3504.53000000,392.00000000,"MQ96","DDH",1/1/1996 00:00:00,10/1/1996 00:00:00,1,"DDH",1996
"MQ128","QE",326922.77100000,8108420.65400000,3497.14000000,427.00000000,"MQ96","DDH",1/1/1996 00:00:00,11/1/1996 00:00:00,1,"DDH",1996
"MQ129","QE",327103.81100000,8108631.01400000,3542.07000000,454.45000000,"MQ96","DDH",1/1/1996 00:00:00,12/1/1996 00:00:00,1,"DDH",1996
"MQ13","QE",327768.94100000,8108240.51400000,3610.44000000,150.00000000,"MQ96","DDH",1/1/1996 00:00:00,4/1/1996 00:00:00,1,"DDH",1996
"MQ130","QE",327150.30100000,8108784.53400000,3647.75000000,560.00000000,"MQ96","DDH",1/1/1996 00:00:00,15/1/1996 00:00:00,1,"DDH",1996
"MQ131","QE",327297.23100000,8108963.37400000,3721.82000000,415.00000000,"MQ96","DDH",1/1/1996 00:00:00,11/1/1996 00:00:00,1,"DDH",1996
"MQ132","QE",326876.93100000,8108719.64400000,3570.33000000,260.25000000,"MQ96","DDH",1/1/1996 00:00:00,7/1/1996 00:00:00,1,"DDH",1996
"MQ133","QE",326866.60100000,8108989.76400000,3635.30000000,343.00000000,"MQ96","DDH",1/1/1996 00:00:00,9/1/1996 00:00:00,1,"DDH",1996
"MQ134","QE",326548.96100000,8109367.62400000,3814.86000000,455.00000000,"MQ96","DDH",1/1/1996 00:00:00,12/1/1996 00:00:00,1,"DDH",1996
"MQ135","QE",326442.88100000,8109226.15400000,3743.59000000,341.50000000,"MQ96","DDH",1/1/1996 00:00:00,9/1/1996 00:00:00,1,"DDH",1996
"MQ136","QE",326312.69100000,8109137.48400000,3738.61000000,301.95000000,"MQ96","DDH",1/1/1996 00:00:00,8/1/1996 00:00:00,1,"DDH",1996
"MQ137","QE",327462.68100000,8108161.04400000,3620.03000000,125.00000000,"MQ96","DDH",1/1/1996 00:00:00,4/1/1996 00:00:00,1,"DDH",1996
"MQ138","QE",327291.29100000,8108045.40400000,3674.70000000,400.00000000,"MQ96","DDH",1/1/1996 00:00:00,11/1/1996 00:00:00,1,"DDH",1996
"MQ139","QE",327227.67100000,8108077.14400000,3677.46000000,183.00000000,"MQ96","DDH",1/1/1996 00:00:00,5/1/1996 00:00:00,1,"DDH",1996
"MQ14","QE",327848.48100000,8108324.08000000,3600.97000000,100.00000000,"MQ96","DDH",1/1/1996 00:00:00,3/1/1996 00:00:00,1,"DDH",1996
"MQ140","QE",327479.96100000,8108310.16400000,3578.96000000,271.45000000,"MQ96","DDH",1/1/1996 00:00:00,7/1/1996 00:00:00,1,"DDH",1996
"MQ141","QE",327428.72100000,8108359.29400000,3560.68000000,110.00000000,"MQ96","DDH",1/1/1996 00:00:00,3/1/1996 00:00:00,1,"DDH",1996
"MQ143","QE",327274.50100000,8108256.60400000,3602.21000000,405.00000000,"MQ96","DDH",1/1/1996 00:00:00,11/1/1996 00:00:00,1,"DDH",1996
"MQ144","QE",327136.65100000,8108220.34400000,3653.53000000,325.00000000,"MQ96","DDH",1/1/1996 00:00:00,9/1/1996 00:00:00,1,"DDH",1996
"MQ145","QE",327420.61100000,8108542.24400000,3512.98000000,237.90000000,"MQ96","DDH",1/1/1996 00:00:00,6/1/1996 00:00:00,1,"DDH",1996
"MQ16","QE",327101.51100000,8107657.20400000,3659.65000000,140.00000000,"MQ96","DDH",1/1/1996 00:00:00,4/1/1996 00:00:00,1,"DDH",1996
"MQ17","QE",327466.10100000,8108102.02400000,3632.90000000,100.65000000,"MQ96","DDH",1/1/1996 00:00:00,3/1/1996 00:00:00,1,"DDH",1996
"MQ18","QE",327116.60100000,8107748.83400000,3690.34000000,150.50000000,"MQ96","DDH",1/1/1996 00:00:00,4/1/1996 00:00:00,1,"DDH",1996
"MQ19","QE",327343.99100000,8108031.91400000,3677.73000000,160.00000000,"MQ96","DDH",1/1/1996 00:00:00,5/1/1996 00:00:00,1,"DDH",1996
"MQ2","QE",328292.23100000,8108263.17400000,3596.21000000,210.00000000,"MQ96","DDH",1/1/1996 00:00:00,6/1/1996 00:00:00,1,"DDH",1996
"MQ20","QE",327647.91400000,8108410.87300000,3568.12000000,60.00000000,"MQ96","DDH",1/1/1996 00:00:00,2/1/1996 00:00:00,1,"DDH",1996
"MQ21","QE",327668.82100000,8108505.81400000,3527.50000000,125.05000000,"MQ96","DDH",1/1/1996 00:00:00,4/1/1996 00:00:00,1,"DDH",1996
"MQ22","QE",327455.37100000,8108278.20400000,3582.50000000,270.00000000,"MQ96","DDH",1/1/1996 00:00:00,7/1/1996 00:00:00,1,"DDH",1996
"MQ23","QE",327525.99000000,8108474.91400000,3526.83600000,170.00000000,"MQ96","DDH",1/1/1996 00:00:00,5/1/1996 00:00:00,1,"DDH",1996
"MQ24","QE",327541.01100000,8108578.01400000,3519.09000000,107.00000000,"MQ96","DDH",1/1/1996 00:00:00,3/1/1996 00:00:00,1,"DDH",1996
"MQ25","QE",326980.24100000,8108095.55400000,3655.91000000,140.30000000,"MQ96","DDH",1/1/1996 00:00:00,4/1/1996 00:00:00,1,"DDH",1996
"MQ26","QE",327495.25100000,8108628.09400000,3522.31000000,137.25000000,"MQ96","DDH",1/1/1996 00:00:00,4/1/1996 00:00:00,1,"DDH",1996
"MQ27","QE",327446.91700000,8108594.93300000,3515.99400000,180.00000000,"MQ96","DDH",1/1/1996 00:00:00,5/1/1996 00:00:00,1,"DDH",1996
"MQ28","QE",326944.04800000,8108148.44000000,3648.22500000,251.00000000,"MQ96","DDH",1/1/1996 00:00:00,7/1/1996 00:00:00,1,"DDH",1996
"MQ29","QE",327286.81100000,8108478.13400000,3508.05000000,270.00000000,"MQ96","DDH",1/1/1996 00:00:00,7/1/1996 00:00:00,1,"DDH",1996
"MQ3","QE",327754.44100000,8107835.71400000,3734.25000000,110.00000000,"MQ96","DDH",1/1/1996 00:00:00,3/1/1996 00:00:00,1,"DDH",1996
"MQ30","QE",327413.88100000,8108684.97400000,3551.52000000,225.00000000,"MQ96","DDH",1/1/1996 00:00:00,6/1/1996 00:00:00,1,"DDH",1996
"MQ31","QE",327510.44100000,8108816.53400000,3647.88000000,130.00000000,"MQ96","DDH",1/1/1996 00:00:00,4/1/1996 00:00:00,1,"DDH",1996
"MQ32","QE",327372.22100000,8108770.15400000,3615.35000000,221.00000000,"MQ96","DDH",1/1/1996 00:00:00,6/1/1996 00:00:00,1,"DDH",1996
"MQ34","QE",327473.76100000,8108876.90800000,3685.85000000,210.00000000,"MQ96","DDH",1/1/1996 00:00:00,6/1/1996 00:00:00,1,"DDH",1996
"MQ35","QE",326893.63100000,8108280.90400000,3593.75000000,250.00000000,"MQ96","DDH",1/1/1996 00:00:00,7/1/1996 00:00:00,1,"DDH",1996
"MQ36","QE",327059.74100000,8108530.77400000,3491.35000000,170.00000000,"MQ96","DDH",1/1/1996 00:00:00,5/1/1996 00:00:00,1,"DDH",1996
"MQ37","QE",326857.89100000,8108457.61400000,3480.69000000,250.00000000,"MQ96","DDH",1/1/1996 00:00:00,7/1/1996 00:00:00,1,"DDH",1996
"MQ38","QE",326673.20400000,8108302.25900000,3527.88000000,120.00000000,"MQ96","DDH",1/1/1996 00:00:00,4/1/1996 00:00:00,1,"DDH",1996
"MQ39","QE",326925.50400000,8108573.02200000,3524.18600000,201.30000000,"MQ96","DDH",1/1/1996 00:00:00,6/1/1996 00:00:00,1,"DDH",1996
"MQ40","QE",327310.48100000,8109037.49400000,3729.22000000,200.00000000,"MQ96","DDH",1/1/1996 00:00:00,6/1/1996 00:00:00,1,"DDH",1996
"MQ41","QE",326827.39100000,8108595.61400000,3523.27000000,137.00000000,"MQ96","DDH",1/1/1996 00:00:00,4/1/1996 00:00:00,1,"DDH",1996
"MQ42","QE",326736.33100000,8108537.84400000,3479.99000000,80.00000000,"MQ96","DDH",1/1/1996 00:00:00,3/1/1996 00:00:00,1,"DDH",1996
"MQ43","QE",326945.03100000,8108793.40400000,3598.63000000,175.00000000,"MQ96","DDH",1/1/1996 00:00:00,5/1/1996 00:00:00,1,"DDH",1996
"MQ44","QE",327125.95100000,8109040.97400000,3693.02000000,280.00000000,"MQ96","DDH",1/1/1996 00:00:00,8/1/1996 00:00:00,1,"DDH",1996
"MQ45","QE",326664.21100000,8108585.41400000,3483.51000000,100.00000000,"MQ96","DDH",1/1/1996 00:00:00,3/1/1996 00:00:00,1,"DDH",1996
"MQ46","QE",326764.38100000,8108753.19400000,3567.72000000,160.00000000,"MQ96","DDH",1/1/1996 00:00:00,5/1/1996 00:00:00,1,"DDH",1996
"MQ47","QE",326653.84300000,8108690.37300000,3545.89300000,130.00000000,"MQ96","DDH",1/1/1996 00:00:00,4/1/1996 00:00:00,1,"DDH",1996
"MQ48","QE",327035.10100000,8109132.80400000,3705.08000000,279.60000000,"MQ96","DDH",1/1/1996 00:00:00,7/1/1996 00:00:00,1,"DDH",1996
"MQ49","QE",326520.99100000,8108656.96400000,3478.99000000,110.00000000,"MQ96","DDH",1/1/1996 00:00:00,3/1/1996 00:00:00,1,"DDH",1996
"MQ5","QE",327549.82100000,8107741.24400000,3747.08000000,110.00000000,"MQ96","DDH",1/1/1996 00:00:00,3/1/1996 00:00:00,1,"DDH",1996
"MQ50","QE",326556.87400000,8108762.42200000,3556.91800000,135.00000000,"MQ96","DDH",1/1/1996 00:00:00,4/1/1996 00:00:00,1,"DDH",1996
"MQ51","QE",326750.10100000,8108964.93400000,3638.38000000,150.00000000,"MQ96","DDH",1/1/1996 00:00:00,4/1/1996 00:00:00,1,"DDH",1996
"MQ52","QE",326936.51100000,8109173.69400000,3727.32000000,435.00000000,"MQ96","DDH",1/1/1996 00:00:00,11/1/1996 00:00:00,1,"DDH",1996
"MQ53","QE",326660.43200000,8108898.11600000,3628.71000000,185.00000000,"MQ96","DDH",1/1/1996 00:00:00,5/1/1996 00:00:00,1,"DDH",1996
"MQ54","QE",327076.71100000,8109349.40400000,3839.43000000,320.00000000,"MQ96","DDH",1/1/1996 00:00:00,9/1/1996 00:00:00,1,"DDH",1996
"MQ55","QE",326557.03000000,8108906.82300000,3634.22300000,145.00000000,"MQ96","DDH",1/1/1996 00:00:00,4/1/1996 00:00:00,1,"DDH",1996
"MQ56","QE",326792.99100000,8109168.05000000,3714.98700000,300.00000000,"MQ96","DDH",1/1/1996 00:00:00,8/1/1996 00:00:00,1,"DDH",1996
"MQ57","QE",326614.82600000,8109039.76500000,3647.15000000,285.00000000,"MQ96","DDH",1/1/1996 00:00:00,8/1/1996 00:00:00,1,"DDH",1996
"MQ58","QE",327612.75100000,8107775.29400000,3712.97000000,274.00000000,"MQ96","DDH",1/1/1996 00:00:00,7/1/1996 00:00:00,1,"DDH",1996
"MQ59","QE",328002.57300000,8108227.97600000,3638.92300000,230.00000000,"MQ96","DDH",1/1/1996 00:00:00,6/1/1996 00:00:00,1,"DDH",1996
"MQ6","QE",327744.87100000,8107938.70400000,3706.08000000,285.00000000,"MQ96","DDH",1/1/1996 00:00:00,8/1/1996 00:00:00,1,"DDH",1996
"MQ60","QE",327574.00100000,8107900.68400000,3700.26000000,405.00000000,"MQ96","DDH",1/1/1996 00:00:00,11/1/1996 00:00:00,1,"DDH",1996
"MQ61","QE",327825.26100000,8108157.91400000,3631.67000000,335.00000000,"MQ96","DDH",1/1/1996 00:00:00,9/1/1996 00:00:00,1,"DDH",1996
"MQ62","QE",327631.70100000,8108010.40900000,3636.86500000,314.70000000,"MQ96","DDH",1/1/1996 00:00:00,8/1/1996 00:00:00,1,"DDH",1996
"MQ63","QE",327874.47100000,8108268.04400000,3613.02000000,300.00000000,"MQ96","DDH",1/1/1996 00:00:00,8/1/1996 00:00:00,1,"DDH",1996
"MQ64","QE",327685.59100000,8108131.68400000,3646.69000000,289.75000000,"MQ96","DDH",1/1/1996 00:00:00,8/1/1996 00:00:00,1,"DDH",1996
"MQ65","QE",327468.55100000,8107976.86400000,3692.56000000,450.00000000,"MQ96","DDH",1/1/1996 00:00:00,12/1/1996 00:00:00,1,"DDH",1996
"MQ66","QE",327732.99100000,8108295.74400000,3598.97000000,292.80000000,"MQ96","DDH",1/1/1996 00:00:00,8/1/1996 00:00:00,1,"DDH",1996
"MQ67","QE",327306.30100000,8107907.63400000,3752.49000000,300.00000000,"MQ96","DDH",1/1/1996 00:00:00,8/1/1996 00:00:00,1,"DDH",1996
"MQ68","QE",327611.12100000,8108306.59400000,3581.63000000,465.00000000,"MQ96","DDH",1/1/1996 00:00:00,12/1/1996 00:00:00,1,"DDH",1996
"MQ69","QE",327738.62100000,8108455.31400000,3537.69000000,256.00000000,"MQ96","DDH",1/1/1996 00:00:00,7/1/1996 00:00:00,1,"DDH",1996
"MQ7","QE",327413.71800000,8107580.78500000,3806.29200000,152.50000000,"MQ96","DDH",1/1/1996 00:00:00,4/1/1996 00:00:00,1,"DDH",1996
"MQ70","QE",327357.75100000,8108084.85400000,3649.76000000,230.00000000,"MQ96","DDH",1/1/1996 00:00:00,6/1/1996 00:00:00,1,"DDH",1996
"MQ71","QE",327095.08100000,8107870.59400000,3695.79000000,265.35000000,"MQ96","DDH",1/1/1996 00:00:00,7/1/1996 00:00:00,1,"DDH",1996
"MQ72","QE",327433.47100000,8108219.85400000,3590.81000000,301.95000000,"MQ96","DDH",1/1/1996 00:00:00,8/1/1996 00:00:00,1,"DDH",1996
"MQ73","QE",327307.50900000,8108203.32100000,3603.57000000,350.75000000,"MQ96","DDH",1/1/1996 00:00:00,9/1/1996 00:00:00,1,"DDH",1996
"MQ74","QE",327025.92100000,8107965.68400000,3668.95000000,260.00000000,"MQ96","DDH",1/1/1996 00:00:00,7/1/1996 00:00:00,1,"DDH",1996
"MQ75","QE",327076.72100000,8108027.19400000,3716.07000000,329.40000000,"MQ96","DDH",1/1/1996 00:00:00,9/1/1996 00:00:00,1,"DDH",1996
"MQ76","QE",327263.48100000,8108359.22400000,3565.52000000,450.00000000,"MQ96","DDH",1/1/1996 00:00:00,12/1/1996 00:00:00,1,"DDH",1996
"MQ77","QE",327067.35100000,8108218.05400000,3650.26000000,400.00000000,"MQ96","DDH",1/1/1996 00:00:00,11/1/1996 00:00:00,1,"DDH",1996
"MQ78","QE",327512.39100000,8108679.43400000,3556.71000000,259.25000000,"MQ96","DDH",1/1/1996 00:00:00,7/1/1996 00:00:00,1,"DDH",1996
"MQ8","QE",327409.09100000,8107653.97400000,3809.85000000,160.00000000,"MQ96","DDH",1/1/1996 00:00:00,5/1/1996 00:00:00,1,"DDH",1996
"MQ80","QE",326982.81100000,8108218.68400000,3640.83000000,360.00000000,"MQ96","DDH",1/1/1996 00:00:00,10/1/1996 00:00:00,1,"DDH",1996
"MQ81","QE",327434.70100000,8108831.68400000,3650.54000000,366.00000000,"MQ96","DDH",1/1/1996 00:00:00,10/1/1996 00:00:00,1,"DDH",1996
"MQ82","QE",327420.44100000,8108963.20400000,3723.22000000,415.00000000,"MQ96","DDH",1/1/1996 00:00:00,11/1/1996 00:00:00,1,"DDH",1996
"MQ83","QE",327255.22100000,8108777.49400000,3620.37000000,550.00000000,"MQ96","DDH",1/1/1996 00:00:00,14/1/1996 00:00:00,1,"DDH",1996
"MQ85","QE",326828.78100000,8108496.06400000,3480.70000000,360.00000000,"MQ96","DDH",1/1/1996 00:00:00,10/1/1996 00:00:00,1,"DDH",1996
"MQ86","QE",327004.55100000,8108697.31400000,3574.78000000,461.10000000,"MQ96","DDH",1/1/1996 00:00:00,12/1/1996 00:00:00,1,"DDH",1996
"MQ87","QE",327102.41100000,8108913.79400000,3688.92000000,400.00000000,"MQ96","DDH",1/1/1996 00:00:00,11/1/1996 00:00:00,1,"DDH",1996
"MQ88","QE",327261.20100000,8109105.48400000,3751.18000000,470.00000000,"MQ96","DDH",1/1/1996 00:00:00,12/1/1996 00:00:00,1,"DDH",1996
"MQ89","QE",326740.63300000,8108676.60000000,3537.55600000,240.00000000,"MQ96","DDH",1/1/1996 00:00:00,7/1/1996 00:00:00,1,"DDH",1996
